Product ID,Product Category,Product Position,Price,Promotion,Foot Traffic,Consumer Demographics,Seasonal,Competitor Price,Sales Volume,Price Difference,Traffic Weight,Traffic Conversion Index
PRD1450,Clothing,End-cap,61.35,False,Medium,Young Adults,True,64.72,1064,-3.37,2,532.0
PRD1451,Food,Front of Store,203.12,False,High,Young Adults,False,202.95,1075,0.17,3,358.33
PRD1452,Clothing,Aisle,250.72,True,Low,Seniors,False,239.16,329,11.56,1,329.0
PRD1453,Food,Front of Store,418.68,True,Medium,College Students,False,465.02,806,-46.34,2,403.0
PRD1454,Electronics,Aisle,346.5,False,High,Families,False,353.84,823,-7.34,3,274.33
PRD1455,Food,Aisle,241.73,True,High,Families,False,207.67,884,34.06,3,294.67
PRD1456,Electronics,Aisle,213.76,False,High,Seniors,True,241.4,990,-27.64,3,330.0
PRD1457,Food,End-cap,443.63,True,Low,Seniors,True,468.85,546,-25.22,1,546.0
PRD1458,Electronics,End-cap,87.56,True,Medium,Seniors,False,92.2,1025,-4.64,2,512.5
PRD1459,Clothing,Front of Store,70.59,True,Low,Seniors,False,64.57,620,6.02,1,620.0
PRD1460,Clothing,Front of Store,364.57,True,High,College Students,True,381.95,1849,-17.38,3,616.33
PRD1461,Clothing,Front of Store,490.88,True,Low,Young Adults,False,475.25,661,15.63,1,661.0
PRD1462,Clothing,End-cap,422.95,False,Low,Young Adults,True,442.14,666,-19.19,1,666.0
PRD1463,Electronics,Front of Store,56.34,False,Medium,College Students,True,49.69,615,6.65,2,307.5
PRD1464,Electronics,End-cap,456.06,False,Medium,Seniors,True,477.66,1095,-21.6,2,547.5
PRD1465,Clothing,Aisle,243.92,False,High,Families,False,280.47,926,-36.55,3,308.67
PRD1466,Clothing,Aisle,250.72,False,Low,Seniors,False,247.78,259,2.94,1,259.0
PRD1467,Clothing,End-cap,221.89,False,Medium,Young Adults,True,253.65,1094,-31.76,2,547.0
PRD1468,Food,End-cap,307.6,True,Low,Seniors,True,299.01,770,8.59,1,770.0
PRD1469,Clothing,Aisle,390.69,False,Low,Young Adults,False,434.14,333,-43.45,1,333.0
PRD1470,Electronics,End-cap,307.62,False,Medium,Seniors,True,333.68,659,-26.06,2,329.5
PRD1471,Electronics,Aisle,431.98,False,Medium,Families,True,440.66,598,-8.68,2,299.0
PRD1472,Electronics,Front of Store,440.58,True,Medium,Young Adults,True,472.1,977,-31.52,2,488.5
PRD1473,Food,Aisle,365.0,True,High,Seniors,True,406.45,1135,-41.45,3,378.33
PRD1474,Food,Aisle,446.42,False,Medium,College Students,True,433.58,546,12.84,2,273.0
PRD1475,Food,Front of Store,244.12,True,Low,Seniors,False,231.45,824,12.67,1,824.0
PRD1476,Food,End-cap,246.62,True,Medium,Families,True,259.02,1322,-12.4,2,661.0
PRD1477,Electronics,Front of Store,444.36,True,Medium,College Students,True,485.4,907,-41.04,2,453.5
PRD1478,Food,Aisle,223.14,True,High,Families,True,240.7,1375,-17.56,3,458.33
PRD1479,Food,Aisle,36.35,False,High,Seniors,True,39.6,569,-3.25,3,189.67
PRD1480,Food,Aisle,329.21,True,Low,College Students,False,322.85,509,6.36,1,509.0
PRD1481,Clothing,Aisle,11.12,True,High,Young Adults,True,12.18,1654,-1.06,3,551.33
PRD1482,Electronics,Aisle,434.82,False,Low,College Students,True,385.28,327,49.54,1,327.0
PRD1483,Food,Front of Store,264.78,False,High,College Students,False,268.31,738,-3.53,3,246.0
PRD1484,Clothing,Aisle,373.09,True,Low,Seniors,True,317.77,365,55.32,1,365.0
PRD1485,Electronics,End-cap,363.27,False,Low,Young Adults,True,344.15,329,19.12,1,329.0
PRD1486,Food,Front of Store,115.87,False,High,Young Adults,False,111.23,688,4.64,3,229.33
PRD1487,Electronics,Front of Store,478.1,True,Low,College Students,True,463.21,485,14.89,1,485.0
PRD1488,Electronics,Front of Store,437.21,True,High,College Students,False,462.85,744,-25.64,3,248.0
PRD1489,Clothing,Aisle,261.95,True,Medium,College Students,True,253.19,653,8.76,2,326.5
PRD1490,Food,Aisle,345.68,False,Medium,Young Adults,False,340.36,635,5.32,2,317.5
PRD1491,Electronics,Front of Store,311.03,False,High,College Students,False,286.54,654,24.49,3,218.0
PRD1492,Clothing,Aisle,219.26,True,Medium,Families,False,210.92,946,8.34,2,473.0
PRD1493,Electronics,End-cap,364.69,False,Medium,Seniors,True,334.85,807,29.84,2,403.5
PRD1494,Electronics,End-cap,243.56,False,High,Seniors,False,212.37,1374,31.19,3,458.0
PRD1495,Clothing,Aisle,333.54,False,High,Seniors,False,343.89,662,-10.35,3,220.67
PRD1496,Electronics,Front of Store,322.5,True,High,College Students,False,338.77,1616,-16.27,3,538.67
PRD1497,Clothing,Aisle,78.58,True,Medium,Seniors,True,81.4,480,-2.82,2,240.0
PRD1498,Food,Aisle,414.09,False,Low,College Students,True,409.55,443,4.54,1,443.0
PRD1499,Electronics,Aisle,250.72,False,High,Seniors,False,430.46,788,-179.74,3,262.67
PRD1500,Food,Front of Store,308.39,True,High,Young Adults,False,342.0,1154,-33.61,3,384.67
